2008-09,22,MIA,NBA,PG,82,82,32.0,3.4,8.1,.420,1.4,3.8,.367,2.0,4.3,.467,1.8,2.4,.767,0.5,2.3,2.8,4.9,2.0,0.1,2.0,2.9,10.0
2009-10,23,MIA,NBA,PG,73,22,24.8,2.5,6.2,.401,1.0,3.2,.318,1.5,3.0,.491,1.1,1.5,.745,0.3,1.5,1.8,3.4,1.2,0.2,1.7,2.4,7.1
2010-11,24,MIA,NBA,PG,70,28,22.6,2.2,5.5,.399,1.2,3.3,.359,1.0,2.2,.459,0.8,0.9,.871,0.2,1.9,2.1,2.5,1.1,0.1,1.3,2.3,6.4
2011-12,25,MIA,NBA,PG,64,64,28.5,3.5,7.8,.448,1.6,4.1,.388,1.9,3.7,.513,1.3,1.6,.792,0.3,2.4,2.7,3.5,1.5,0.2,2.2,2.6,9.8
2012-13,26,MIA,NBA,PG,77,77,26.9,2.9,6.9,.429,1.6,3.9,.409,1.4,3.0,.456,1.2,1.5,.795,0.2,2.0,2.2,3.5,1.5,0.2,1.5,2.5,8.6
2013-14,27,MIA,NBA,PG,73,73,29.8,3.5,7.7,.454,1.2,3.1,.385,2.3,4.6,.500,1.7,2.2,.742,0.6,2.4,2.9,4.9,1.6,0.2,2.2,2.9,9.8
2014-15,28,MIA,NBA,PG,60,35,30.7,3.5,8.8,.400,0.9,3.2,.284,2.6,5.7,.465,2.8,3.6,.775,0.3,2.3,2.6,4.1,1.7,0.1,2.2,3.1,10.7
Career,,,NBA,,499,381,27.9,3.1,7.3,.423,1.3,3.5,.363,1.8,3.7,.479,1.5,1.9,.775,0.3,2.1,2.4,3.9,1.5,0.1,1.9,2.7,8.9
