2011-12,21,MIN,NBA,PG,41,31,34.2,3.4,9.5,.357,0.8,2.3,.340,2.6,7.2,.363,3.1,3.8,.803,0.5,3.7,4.2,8.2,2.2,0.2,3.2,2.4,10.6
2012-13,22,MIN,NBA,PG,57,47,29.7,3.2,9.0,.360,0.5,1.6,.293,2.8,7.4,.374,3.7,4.6,.799,0.8,3.2,4.0,7.3,2.4,0.1,3.0,2.5,10.7
2013-14,23,MIN,NBA,PG,82,82,32.2,3.1,8.2,.381,0.5,1.6,.331,2.6,6.5,.393,2.8,3.5,.802,0.7,3.4,4.2,8.6,2.3,0.1,2.7,2.7,9.5
2014-15,24,MIN,NBA,PG,17,17,31.7,3.8,10.4,.364,0.6,2.4,.275,3.1,8.0,.390,3.2,4.0,.809,0.9,5.0,5.9,8.7,1.8,0.1,3.2,2.8,11.4
Career,,,NBA,,197,177,31.8,3.3,8.9,.368,0.6,1.8,.318,2.7,7.1,.381,3.1,3.9,.802,0.7,3.6,4.3,8.2,2.3,0.1,2.9,2.6,10.2
