2013-14,21,NYK,NBA,SG,81,1,23.1,3.6,8.5,.428,1.6,4.4,.363,2.0,4.1,.498,1.3,1.6,.828,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,10.2
2014-15,22,NYK,NBA,SG,59,25,23.9,4.0,10.3,.388,1.6,4.9,.332,2.3,5.3,.441,1.7,2.2,.805,0.2,2.1,2.2,1.7,0.3,0.2,1.1,1.8,11.4
Career,,,NBA,,140,26,23.5,3.8,9.2,.409,1.6,4.6,.349,2.2,4.6,.470,1.5,1.8,.816,0.2,1.6,1.8,1.2,0.4,0.1,0.8,1.8,10.7
