2010-11,25,MIN,NBA,C,65,11,13.6,2.1,4.0,.517,0.0,0.0,,2.1,4.0,.517,1.3,1.8,.763,1.4,1.6,3.0,0.4,0.3,0.5,1.4,2.8,5.5
2011-12,26,MIN,NBA,C,47,35,26.9,5.4,9.7,.564,0.0,0.0,,5.4,9.7,.564,3.0,4.0,.743,3.9,3.5,7.4,0.7,0.6,0.7,1.9,2.1,13.9
2012-13,27,MIN,NBA,C,62,62,31.6,6.2,12.0,.520,0.0,0.0,,6.2,12.0,.520,3.9,5.2,.744,3.7,5.1,8.8,0.9,0.7,0.8,1.6,2.3,16.3
2013-14,28,MIN,NBA,C,54,54,30.8,7.0,13.0,.541,0.0,0.0,,7.0,13.0,.541,3.4,4.6,.747,3.8,4.9,8.7,0.9,0.6,0.4,1.6,2.4,17.5
2014-15,29,MIN,NBA,C,28,26,27.1,4.6,10.8,.427,0.0,0.0,,4.6,10.8,.427,3.8,4.4,.847,2.8,4.9,7.7,0.9,0.6,0.4,1.4,1.9,13.0
Career,,,NBA,,256,188,25.5,5.0,9.6,.522,0.0,0.0,,5.0,9.6,.522,3.0,3.9,.760,3.1,3.8,6.9,0.7,0.5,0.6,1.6,2.4,13.0
