2014-15,22,LAL,NBA,PG,38,17,762,124,293,.423,21,66,.318,103,227,.454,.459,67,82,.817,27,61,88,82,27,6,42,54,336
Career,,,NBA,,38,17,762,124,293,.423,21,66,.318,103,227,.454,.459,67,82,.817,27,61,88,82,27,6,42,54,336
