2014-15,23,TOT,NBA,C,41,18,674,76,138,.551,0,1,.000,76,137,.555,.551,33,64,.516,87,124,211,22,10,9,35,93,185
2014-15,23,HOU,NBA,C,25,12,393,45,83,.542,0,1,.000,45,82,.549,.542,15,29,.517,58,69,127,8,6,2,19,56,105
2014-15,23,LAL,NBA,C,16,6,281,31,55,.564,0,0,,31,55,.564,.564,18,35,.514,29,55,84,14,4,7,16,37,80
Career,,,NBA,,41,18,674,76,138,.551,0,1,.000,76,137,.555,.551,33,64,.516,87,124,211,22,10,9,35,93,185
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,HOU,NBA,,25,12,393,45,83,.542,0,1,.000,45,82,.549,.542,15,29,.517,58,69,127,8,6,2,19,56,105
1 season,,LAL,NBA,,16,6,281,31,55,.564,0,0,,31,55,.564,.564,18,35,.514,29,55,84,14,4,7,16,37,80
