2014-15,21,TOT,NBA,SG,54,15,1324,167,422,.396,43,148,.291,124,274,.453,.447,99,131,.756,64,131,195,70,44,68,104,121,476
2014-15,21,PHI,NBA,SG,52,15,1319,167,419,.399,43,147,.293,124,272,.456,.450,99,131,.756,64,131,195,70,44,68,104,121,476
2014-15,21,HOU,NBA,SG,2,0,5,0,3,.000,0,1,.000,0,2,.000,.000,0,0,,0,0,0,0,0,0,0,0,0
Career,,,NBA,,54,15,1324,167,422,.396,43,148,.291,124,274,.453,.447,99,131,.756,64,131,195,70,44,68,104,121,476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHI,NBA,,52,15,1319,167,419,.399,43,147,.293,124,272,.456,.450,99,131,.756,64,131,195,70,44,68,104,121,476
1 season,,HOU,NBA,,2,0,5,0,3,.000,0,1,.000,0,2,.000,.000,0,0,,0,0,0,0,0,0,0,0,0
