2014-15,25,TOT,NBA,SG,8,0,18,2,8,.250,0,5,.000,2,3,.667,.250,2,3,.667,2,1,3,1,0,0,0,3,6
2014-15,25,PHO,NBA,SG,6,0,13,2,8,.250,0,5,.000,2,3,.667,.250,2,3,.667,2,1,3,1,0,0,0,1,6
2014-15,25,MIA,NBA,SG,2,0,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0
Career,,,NBA,,8,0,18,2,8,.250,0,5,.000,2,3,.667,.250,2,3,.667,2,1,3,1,0,0,0,3,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHO,NBA,,6,0,13,2,8,.250,0,5,.000,2,3,.667,.250,2,3,.667,2,1,3,1,0,0,0,1,6
1 season,,MIA,NBA,,2,0,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0
