2013-14,23,NOP,NBA,C,58,4,684,69,129,.535,0,1,.000,69,128,.539,.535,52,73,.712,49,101,150,26,15,50,20,73,190
2014-15,24,NOP,NBA,C,30,0,192,25,53,.472,0,0,,25,53,.472,.472,26,38,.684,16,29,45,5,2,13,7,21,76
Career,,,NBA,,88,4,876,94,182,.516,0,1,.000,94,181,.519,.516,78,111,.703,65,130,195,31,17,63,27,94,266
