2012-13,22,MIL,NBA,PF,63,9,827,162,336,.482,0,3,.000,162,333,.486,.482,56,105,.533,116,181,297,31,19,42,47,83,380
2013-14,23,MIL,NBA,PF,70,23,1856,344,639,.538,0,1,.000,344,638,.539,.538,91,177,.514,171,326,497,113,41,116,114,185,779
2014-15,24,MIL,NBA,C,46,11,833,141,244,.578,0,0,,141,244,.578,.578,58,87,.667,72,129,201,42,20,84,61,106,340
Career,,,NBA,,179,43,3516,647,1219,.531,0,4,.000,647,1215,.533,.531,205,369,.556,359,636,995,186,80,242,222,374,1499
